DisclosedDate,DisclosedTime,LocalCode,DisclosureNumber,TypeOfDocument,TypeOfCurrentPeriod,CurrentPeriodStartDate,CurrentPeriodEndDate,CurrentFiscalYearStartDate,CurrentFiscalYearEndDate,NextFiscalYearStartDate,NextFiscalYearEndDate,NetSales,OperatingProfit,OrdinaryProfit,Profit,EarningsPerShare,DilutedEarningsPerShare,TotalAssets,Equity,EquityToAssetRatio,BookValuePerShare,CashFlowsFromOperatingActivities,CashFlowsFromInvestingActivities,CashFlowsFromFinancingActivities,CashAndEquivalents,ResultDividendPerShare2ndQuarter,ResultDividendPerShareFiscalYearEnd,ResultDividendPerShareAnnual,ResultTotalDividendPaidAnnual,ResultPayoutRatioAnnual,ForecastDividendPerShare2ndQuarter,ForecastDividendPerShareFiscalYearEnd,ForecastDividendPerShareAnnual,NextYearForecastDividendPerShare2ndQuarter,NextYearForecastDividendPerShareFiscalYearEnd,NextYearForecastDividendPerShareAnnual,NextYearForecastPayoutRatioAnnual,ForecastNetSales2ndQuarter,ForecastOperatingProfit2ndQuarter,ForecastOrdinaryProfit2ndQuarter,ForecastProfit2ndQuarter,ForecastEarningsPerShare2ndQuarter,NextYearForecastNetSales2ndQuarter,NextYearForecastOperatingProfit2ndQuarter,NextYearForecastOrdinaryProfit2ndQuarter,NextYearForecastProfit2ndQuarter,NextYearForecastEarningsPerShare2ndQuarter,ForecastNetSales,ForecastOperatingProfit,ForecastOrdinaryProfit,ForecastProfit,ForecastEarningsPerShare,NextYearForecastNetSales,NextYearForecastOperatingProfit,NextYearForecastOrdinaryProfit,NextYearForecastProfit,NextYearForecastEarningsPerShare,MaterialChangesInSubsidiaries,ChangesBasedOnRevisionsOfAccountingStandard,ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard,ChangesInAccountingEstimates,RetrospectiveRestatement,NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock,NumberOfTreasuryStockAtTheEndOfFiscalYear,AverageNumberOfShares,NonConsolidatedNetSales,NonConsolidatedOperatingProfit,NonConsolidatedOrdinaryProfit,NonConsolidatedProfit,NonConsolidatedEarningsPerShare,NonConsolidatedTotalAssets,NonConsolidatedEquity,NonConsolidatedEquityToAssetRatio,NonConsolidatedBookValuePerShare,ForecastNonConsolidatedNetSales2ndQuarter,ForecastNonConsolidatedOperatingProfit2ndQuarter,ForecastNonConsolidatedOrdinaryProfit2ndQuarter,ForecastNonConsolidatedProfit2ndQuarter,ForecastNonConsolidatedEarningsPerShare2ndQuarter,NextYearForecastNonConsolidatedNetSales2ndQuarter,NextYearForecastNonConsolidatedOrdinaryProfit2ndQuarter,NextYearForecastNonConsolidatedProfit2ndQuarter,NextYearForecastNonConsolidatedEarningsPerShare2ndQuarter,ForecastNonConsolidatedNetSales,ForecastNonConsolidatedOperatingProfit,ForecastNonConsolidatedOrdinaryProfit,ForecastNonConsolidatedProfit,ForecastNonConsolidatedEarningsPerShare,NextYearForecastNonConsolidatedNetSales,NextYearForecastNonConsolidatedOrdinaryProfit,NextYearForecastNonConsolidatedProfit,NextYearForecastNonConsolidatedEarningsPerShare,Code,Name,Sector
2023-11-02 00:00:00+09:00,15:00:00,77290,20231023569801,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,63537000000.0,11389000000.0,12072000000.0,8548000000.0,212.17,209.91,205524000000.0,150533000000.0,0.723,,1832000000.0,-6498000000.0,-7821000000.0,28108000000.0,89.0,,,,,,89.0,178.0,,,,,,,,,,,,,,,132000000000.0,24500000000.0,25400000000.0,17800000000.0,441.44,,,,,,False,False,False,False,False,42059381.0,1704712.0,40290807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7729,東京精密,精密機器
2023-11-06 00:00:00+09:00,11:30:00,42030,20231102578508,2QFinancialStatements_Consolidated_IFRS,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,141942000000.0,12604000000.0,,11074000000.0,236.39,,411914000000.0,282663000000.0,0.68,,18733000000.0,-8941000000.0,-3495000000.0,113571000000.0,70.0,,,,,,70.0,140.0,,,,,,,,,,,,,,,288000000000.0,,,21500000000.0,459.84,,,,,,False,False,False,False,,49590478.0,3024543.0,46844459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203,住友ベークライト,化学
2023-11-06 00:00:00+09:00,12:00:00,46260,20231102578459,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,51107000000.0,9089000000.0,8651000000.0,6232000000.0,111.64,,197867000000.0,99555000000.0,0.503,1780.07,,,,,38.0,,,,,,38.0,76.0,,,,,,,,,,,,,,,103600000000.0,17600000000.0,16900000000.0,11700000000.0,209.57,,,,,,False,False,False,False,False,58291559.0,2366398.0,55828713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626,太陽ホールディングス,化学
2023-11-07 00:00:00+09:00,15:00:00,67070,20231107580350,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,121550000000.0,17158000000.0,16745000000.0,4448000000.0,184.27,178.82,339359000000.0,205192000000.0,0.382,,15907000000.0,-15760000000.0,-172000000.0,71125000000.0,15.0,,,,,,15.0,30.0,,,,,,,,,,,,,,,241000000000.0,29500000000.0,28000000000.0,9800000000.0,405.91,,,,,,False,False,False,False,False,25098060.0,949661.0,24143241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6707,サンケン電気,電気機器
2023-11-07 00:00:00+09:00,15:00:00,67280,20231106580166,1QFinancialStatements_Consolidated_JP,1Q,2023-07-01,2023-09-30 00:00:00+09:00,2023-07-01 00:00:00+09:00,2024-06-30 00:00:00+09:00,,,55038000000.0,2831000000.0,2924000000.0,1135000000.0,23.04,,356493000000.0,201312000000.0,0.547,,1324000000.0,-3561000000.0,-7548000000.0,78035000000.0,,,,,,,114.0,114.0,,,,,113500000000.0,8000000000.0,9000000000.0,5500000000.0,111.66,,,,,,245000000000.0,23000000000.0,24500000000.0,16000000000.0,324.82,,,,,,False,False,False,False,False,49355938.0,97607.0,49258331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6728,アルバック,電気機器
2023-11-07 00:00:00+09:00,16:00:00,42720,20231106579835,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,97908000000.0,4767000000.0,8313000000.0,6092000000.0,36.74,36.72,349247000000.0,267540000000.0,0.763,,10523000000.0,-12157000000.0,2340000000.0,57172000000.0,22.5,,,,,,22.5,45.0,,,,,,,,,,,,,,,202300000000.0,6000000000.0,9700000000.0,5800000000.0,34.98,,,,,,False,False,False,False,False,170503570.0,4653807.0,165810085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272,日本化薬,化学
2023-11-08 00:00:00+09:00,15:00:00,34360,20231107581174,3QFinancialStatements_Consolidated_JP,3Q,2023-01-01,2023-09-30 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,320851000000.0,61855000000.0,63992000000.0,58937000000.0,168.42,,1029941000000.0,632253000000.0,0.554,,,,,,42.0,,,,,,10.0,52.0,,,,,,,,,,,,,,,421800000000.0,68300000000.0,68900000000.0,61400000000.0,175.6,,,,,,False,False,False,False,False,350175139.0,487941.0,349939225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436,ＳＵＭＣＯ,非鉄・金属
2023-11-08 00:00:00+09:00,15:00:00,81540,20231108581786,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,275044000000.0,13876000000.0,13945000000.0,11404000000.0,434.23,,290328000000.0,143607000000.0,0.494,,9551000000.0,-797000000.0,-4194000000.0,57205000000.0,110.0,,,,,,110.0,220.0,,,,,,,,,,,,,,,550000000000.0,25000000000.0,25000000000.0,18000000000.0,685.42,,,,,,False,False,False,False,False,28702118.0,2434067.0,26264058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154,加賀電子,商社
2023-11-08 00:00:00+09:00,15:30:00,63150,20231018568133,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,21265000000.0,2388000000.0,2763000000.0,1958000000.0,78.3,,76586000000.0,50103000000.0,0.654,,,,,,0.0,,,,,,40.0,40.0,,,,,,,,,,,,,,,51000000000.0,8160000000.0,8160000000.0,5710000000.0,228.22,,,,,,False,False,False,False,False,25043888.0,44859.0,25015200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6315,ＴＯＷＡ,機械
2023-11-08 00:00:00+09:00,15:30:00,63150,20231108582442,EarnForecastRevision,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21265000000.0,2388000000.0,2763000000.0,1958000000.0,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16772000000.0,,1422000000.0,1101000000.0,44.04,,,,,,,,,,,,,,6315,ＴＯＷＡ,機械
2023-11-09 00:00:00+09:00,15:00:00,67580,20231109583507,2QFinancialStatements_Consolidated_IFRS,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,5792275000000.0,516051000000.0,,417650000000.0,338.48,337.39,32968793000000.0,7200620000000.0,0.216,,115031000000.0,-335068000000.0,301820000000.0,1626514000000.0,40.0,,,,,,,,,,,,,,,,,,,,,,12400000000000.0,1170000000000.0,,880000000000.0,,,,,,,False,True,False,False,,1261081781.0,28444887.0,1233915248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6758,ソニーグループ,電気機器
2023-11-10 00:00:00+09:00,13:00:00,44010,20231106579805,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,187660000000.0,14798000000.0,15531000000.0,10550000000.0,103.2,,517630000000.0,325854000000.0,0.529,,26664000000.0,-15284000000.0,-11340000000.0,82046000000.0,40.0,,,,,,40.0,80.0,,,,,,,,,,,,,,,410000000000.0,34500000000.0,34500000000.0,21000000000.0,204.75,,,,,,False,False,False,False,False,103768142.0,1637938.0,102234746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4401,ＡＤＥＫＡ,化学
2023-11-10 00:00:00+09:00,15:00:00,41860,20231025571709,3QFinancialStatements_Consolidated_JP,3Q,2023-01-01,2023-09-30 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,118620000000.0,15446000000.0,16589000000.0,7520000000.0,186.57,186.33,245164000000.0,188548000000.0,0.724,4400.89,,,,,82.0,,,,,,82.0,164.0,,,,,,,,,,,,,,,164000000000.0,23500000000.0,25000000000.0,13500000000.0,334.74,,,,,,False,True,False,False,False,42600000.0,2263125.0,40310065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186,東京応化工業,化学
2023-11-10 00:00:00+09:00,15:30:00,80350,20231027573413,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,819572000000.0,178578000000.0,181282000000.0,137491000000.0,295.13,294.12,2191741000000.0,1530272000000.0,0.692,,200622000000.0,-70354000000.0,-254999000000.0,351893000000.0,148.0,,,,,,192.0,340.0,,,,,,,,,,,,,,,1730000000000.0,401000000000.0,404000000000.0,307000000000.0,661.14,,,,,,False,False,False,False,False,471632733.0,8808694.0,465875522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035,東京エレクトロン,電気機器
2023-11-14 00:00:00+09:00,15:30:00,68900,20231114589202,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,105494000000.0,13035000000.0,15217000000.0,8390000000.0,178.78,166.46,476576000000.0,271834000000.0,0.42,4255.4,6789000000.0,-29101000000.0,41659000000.0,119666000000.0,50.0,,,,,,50.0,100.0,,,,,,,,,,,,,,,220000000000.0,27000000000.0,28000000000.0,15000000000.0,319.07,,,,,,False,False,False,False,False,47078667.0,94305.0,46931000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6890,フェローテックホールディングス,電気機器
2023-11-30 00:00:00+09:00,15:00:00,43690,20231120592604,3QFinancialStatements_Consolidated_JP,3Q,2023-02-01,2023-10-31 00:00:00+09:00,2023-02-01 00:00:00+09:00,2024-01-31 00:00:00+09:00,,,8215000000.0,1366000000.0,2439000000.0,1848000000.0,56.88,,31603000000.0,26936000000.0,0.852,,3303951000.0,-1421566000.0,-1646883000.0,11387576000.0,0.0,,,,,,30.0,30.0,,,,,,,,,,,,,,,11300000000.0,1700000000.0,3370000000.0,2680000000.0,82.47,,,,,,False,False,False,False,False,32498640.0,1702.0,32496938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369,トリケミカル研究所,化学
2024-01-11 00:00:00+09:00,15:00:00,63230,20240110512530,3QFinancialStatements_Consolidated_JP,3Q,2023-03-01,2023-11-30 00:00:00+09:00,2023-03-01 00:00:00+09:00,2024-02-29 00:00:00+09:00,,,65162000000.0,15763000000.0,21326000000.0,15487000000.0,879.05,877.43,153595000000.0,96955000000.0,0.583,,,,,,0.0,,,,,,135.0,135.0,,,,,,,,,,,,,,,88026000000.0,21619000000.0,21553000000.0,15718000000.0,892.13,,,,,,False,False,False,False,False,17640000.0,19791.0,17618981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6323,ローツェ,機械
2024-01-24 00:00:00+09:00,16:00:00,61460,20240119517003,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,203255000000.0,75363000000.0,75727000000.0,48780000000.0,450.3,448.65,496088000000.0,369655000000.0,0.743,,,,,,76.0,,,,,,179.0,255.0,,,,,,,,,,,,,,,287800000000.0,108600000000.0,109100000000.0,74300000000.0,685.79,,,,,,False,False,False,False,False,108357483.0,15836.0,108327429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146,ディスコ,精密機器
2024-01-24 00:00:00+09:00,16:00:00,61460,20240119517042,EarnForecastRevision,FY,2023-04-01,2024-03-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240500000000.0,92100000000.0,109200000000.0,77700000000.0,717.18,,,,,6146,ディスコ,精密機器
2024-01-26 00:00:00+09:00,15:00:00,40630,20240125519556,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,1823403000000.0,559528000000.0,615732000000.0,406529000000.0,202.44,202.23,5123785000000.0,4426643000000.0,0.831,2133.98,,,,,50.0,,,,,,50.0,100.0,,,,,,,,,,,,,,,2300000000000.0,700000000000.0,760000000000.0,520000000000.0,257.6,,,,,,False,False,False,False,False,2024122965.0,28786720.0,2008186282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063,信越化学工業,化学
2024-01-29 00:00:00+09:00,15:00:00,31320,20240129520822,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,800303000000.0,51310000000.0,48793000000.0,35158000000.0,580.33,,516847000000.0,239611000000.0,0.447,,37007000000.0,-3378000000.0,-43943000000.0,28785000000.0,80.0,,,,,,110.0,190.0,,,,,,,,,,,,,,,1100000000000.0,66000000000.0,62800000000.0,42200000000.0,696.87,,,,,,False,False,False,False,False,60857382.0,258481.0,60583505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132,マクニカホールディングス,商社
2024-01-30 00:00:00+09:00,15:00:00,65260,20240130521315,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,169638000000.0,27944000000.0,29302000000.0,20300000000.0,115.76,112.57,177658000000.0,124329000000.0,0.7,,35510000000.0,-18634000000.0,-6749000000.0,55928000000.0,115.0,,,,,,23.0,,,,,,,,,,,,,,,,217000000000.0,31500000000.0,31500000000.0,22500000000.0,127.79,,,,,,False,False,False,False,False,178238280.0,615.0,175360445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526,ソシオネクスト,電気機器
2024-01-31 00:00:00+09:00,09:00:00,40430,20231221506877,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,250255000000.0,16937000000.0,16980000000.0,11907000000.0,165.49,,457603000000.0,250998000000.0,0.525,3338.84,,,,,35.0,,,,,,35.0,70.0,,,,,,,,,,,,,,,345000000000.0,26000000000.0,26000000000.0,18000000000.0,250.17,,,,,,False,False,True,True,False,72088327.0,138192.0,71951137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,トクヤマ,化学
2024-01-31 00:00:00+09:00,15:00:00,68570,20240129521020,3QFinancialStatements_Consolidated_IFRS,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,350744000000.0,62099000000.0,,47143000000.0,63.93,63.71,635025000000.0,402181000000.0,0.633,,-2792000000.0,-21937000000.0,12382000000.0,75717000000.0,65.0,,,,,,,,,,,,,,,,,,,,,,480000000000.0,85000000000.0,,64500000000.0,,,,,,,False,False,False,False,,766141256.0,27965584.0,737459866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6857,アドバンテスト,電気機器
2024-01-31 00:00:00+09:00,15:30:00,77350,20240130522526,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,347831000000.0,63691000000.0,64690000000.0,44597000000.0,470.26,458.06,691440000000.0,325755000000.0,0.471,,127328000000.0,-23257000000.0,-26416000000.0,254084000000.0,167.0,,,,,,119.0,,,,,,,,,,,,,,,,500000000000.0,88500000000.0,88500000000.0,64000000000.0,674.83,,,,,,False,False,False,False,False,101589732.0,6743265.0,94836062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735,ＳＣＲＥＥＮホールディングス,電気機器
2024-01-31 00:00:00+09:00,16:00:00,42720,20240131522657,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,149753000000.0,4111000000.0,7473000000.0,2829000000.0,17.06,17.04,351294000000.0,259911000000.0,0.737,,,,,,22.5,,,,,,22.5,45.0,,,,,,,,,,,,,,,202300000000.0,6000000000.0,9700000000.0,5800000000.0,34.98,,,,,,False,False,False,False,False,170503570.0,4637972.0,165828613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272,日本化薬,化学
2024-01-31 00:00:00+09:00,16:00:00,69200,20240131522587,2QFinancialStatements_Consolidated_JP,2Q,2023-07-01,2023-12-31 00:00:00+09:00,2023-07-01 00:00:00+09:00,2024-06-30 00:00:00+09:00,,,94989000000.0,31752000000.0,31302000000.0,22198000000.0,246.15,245.94,252341000000.0,119695000000.0,0.474,1326.95,18952000000.0,-1916000000.0,-16551000000.0,30638000000.0,73.0,,,,,,118.0,191.0,,,,,,,,,,,,,,,195000000000.0,67000000000.0,67000000000.0,49000000000.0,543.32,,,,,,False,False,False,False,False,94286400.0,4098909.0,90185165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6920,レーザーテック,電気機器
2024-02-01 00:00:00+09:00,13:30:00,77410,20240131523675,3QFinancialStatements_Consolidated_IFRS,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,565787000000.0,,,124286000000.0,352.79,352.63,1101049000000.0,874360000000.0,0.8,,,,,450548000000.0,45.0,,,,,,,,,,,,,,,,,,,,,,756000000000.0,,,166000000000.0,471.78,,,,,,True,False,False,False,,350958720.0,442371.0,352299774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7741,ＨＯＹＡ,精密機器
2024-02-01 00:00:00+09:00,15:00:00,69630,20240130522380,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,355126000000.0,40649000000.0,60118000000.0,45102000000.0,115.77,112.08,1423004000000.0,939743000000.0,0.66,,,,,,100.0,,,,,,25.0,,,,,,,,,,,,,,,,470000000000.0,44000000000.0,64000000000.0,48000000000.0,123.47,,,,,,False,False,True,False,False,412000000.0,26058814.0,389596951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6963,ローム,電気機器
2024-02-02 00:00:00+09:00,12:00:00,46260,20240201524150,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,78040000000.0,14256000000.0,13771000000.0,10196000000.0,182.54,,204565000000.0,100442000000.0,0.491,1795.92,,,,,38.0,,,,,,38.0,76.0,,,,,,,,,,,,,,,103600000000.0,17600000000.0,16900000000.0,11700000000.0,209.57,,,,,,False,False,False,False,False,58291559.0,2366238.0,55857692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626,太陽ホールディングス,化学
2024-02-02 00:00:00+09:00,15:30:00,27600,20240201524684,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,179748000000.0,10860000000.0,9717000000.0,7070000000.0,236.25,,155739000000.0,42954000000.0,0.269,,-257000000.0,-2422000000.0,6390000000.0,10248000000.0,183.0,,,,,,70.0,,,,,,,,,,,,,,,,250000000000.0,,13500000000.0,9770000000.0,326.12,,,,,,False,False,False,False,False,31336500.0,1354380.0,29929749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760,東京エレクトロン　デバイス,商社
2024-02-05 00:00:00+09:00,11:30:00,42030,20240202525254,3QFinancialStatements_Consolidated_IFRS,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,215454000000.0,20540000000.0,,18029000000.0,385.56,,407255000000.0,280648000000.0,0.683,,26945000000.0,-15648000000.0,-6183000000.0,108889000000.0,70.0,,,,,,70.0,140.0,,,,,,,,,,,,,,,288000000000.0,,,21500000000.0,459.84,,,,,,False,False,False,False,,46878978.0,313352.0,46760849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203,住友ベークライト,化学
2024-02-05 00:00:00+09:00,15:00:00,77290,20240123518084,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,88895000000.0,14386000000.0,15058000000.0,10615000000.0,263.33,260.54,216986000000.0,149105000000.0,0.678,,,,,,89.0,,,,,,89.0,178.0,,,,,,,,,,,,,,,133000000000.0,25000000000.0,25800000000.0,18000000000.0,446.36,,,,,,False,False,False,False,False,42069081.0,1704781.0,40313793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7729,東京精密,精密機器
2024-02-05 00:00:00+09:00,15:30:00,49800,20240205526239,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,80717000000.0,26658000000.0,23352000000.0,16843000000.0,290.14,289.0,135074000000.0,84994000000.0,0.629,1461.68,,,,,35.0,,,,,,65.0,100.0,,,,,,,,,,,,,,,103500000000.0,32000000000.0,28000000000.0,20000000000.0,338.99,,,,,,False,False,False,False,False,61170500.0,3022411.0,58051772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980,デクセリアルズ,化学
2024-02-06 00:00:00+09:00,15:00:00,67070,20240205526047,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,179828000000.0,21785000000.0,20724000000.0,4482000000.0,185.64,179.42,367986000000.0,198084000000.0,0.337,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,25098060.0,949971.0,24144954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6707,サンケン電気,電気機器
2024-02-07 00:00:00+09:00,15:00:00,81540,20240207528178,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,406458000000.0,20491000000.0,20311000000.0,15992000000.0,608.88,,289657000000.0,144487000000.0,0.498,,,,,,110.0,,,,,,110.0,220.0,,,,,,,,,,,,,,,550000000000.0,25000000000.0,25000000000.0,18000000000.0,685.42,,,,,,False,False,False,False,False,28702118.0,2434276.0,26265207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154,加賀電子,商社
2024-02-07 00:00:00+09:00,15:30:00,63150,20240123517763,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,32032000000.0,4075000000.0,4318000000.0,3112000000.0,124.46,,77744000000.0,51897000000.0,0.668,,,,,,0.0,,,,,,40.0,40.0,,,,,,,,,,,,,,,51000000000.0,8160000000.0,8160000000.0,5710000000.0,228.22,,,,,,False,False,False,False,False,25043888.0,45078.0,25009747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6315,ＴＯＷＡ,機械
2024-02-08 00:00:00+09:00,09:00:00,67230,20240208529283,FYFinancialStatements_Consolidated_IFRS,FY,2023-01-01,2023-12-31 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,2024-01-01,2024-12-31,1469415000000.0,390766000000.0,,337086000000.0,189.77,186.07,3167003000000.0,2005588000000.0,0.632,1126.31,496627000000.0,-267492000000.0,-181247000000.0,434681000000.0,0.0,28.0,28.0,49758000000.0,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,,1958454023.0,181369882.0,1776296088.0,1065819000000.0,314758000000.0,297041000000.0,251871000000.0,141.8,2575156000000.0,1155868000000.0,0.448,648.97,,,,,,,,,,,,,,,,,,,6723,ルネサスエレクトロニクス,電気機器
